valuationdate,revenues,ebit,depreciation,capex,ncwc,bv,y
31/12/2017,29698.246,4526.118,975.084,689.861,-491.175,1400.486,49414.01047
31/03/2014,6555.0,1007.77636,486.7,768.987,595.652,4405.63,12459.1178
30/06/2013,387996.652,138353.8944,13794.568,51094.42,14878.05,126906.396,741479.5357
30/06/2019,588286.23,36763.792,21077.586,23552.155,46943.854,182008.628,432961.9328
31/12/2009,35622.9,5703.6784,2462.2,4050.7,5683.0,13270.6,70298.7
31/03/2015,5598.041,2755.571061,743.942,1888.543,398.417,8776.527,30991.48891
30/06/2014,121292.523,20646.1965,1050.22,5771.848,-813.092,23875.256,275087.1467
30/06/2010,2768.3,3648.04448,541.1,281.5,2726.0,16153.1,43991.5
31/03/2019,90007.6,27019.921,17655.496,20648.668,1664.663,61757.53,218472.0005
30/09/2017,155093.34,44545.626,8628.065,5065.602,-7980.944,99347.837,935684.5172
31/03/2013,295923.378,72639.958,44669.203,46144.442,-13280.289,170032.38,585553.3266
30/09/2012,32897.1,2790.95348,965.4,839.3,6375.3,12618.7,31323.4
30/06/2016,308362.3,111565.8501,37737.835,87700.063,28094.537,283132.946,1057682.689
30/09/2017,45230.179,3548.04,719.68,1906.846,5821.504,15128.248,63752.86234
30/06/2020,125624.209,50962.994,79533.179,48770.138,1620.009,267093.624,365253.7745
31/03/2016,44253.6,5030.57874,918.751,304.51,9016.079,17810.32,99128.064
30/09/2019,60049.856,12043.194,4756.826,5040.705,5976.235,32769.374,185037.3512
31/03/2013,28259.637,3984.188242,296.07,2027.607,7743.685,29259.762,68427.654
31/03/2012,62165.7,17453.1,5130.6,11145.2,2638.0,56716.4,206142.3
30/06/2017,174314.972,92796.117,39290.886,5624.626,80799.906,446683.639,2000268.86
31/12/2012,249215.8,16736.08466,6596.5,8904.1,36005.4,59912.2,149316.7
31/12/2011,90709.2,11973.8499,4462.7,4657.5,25928.9,43849.3,147083.3
31/03/2012,191802.5,42868.8,3684.3,2679.8,10973.0,33463.9,441380.8
30/09/2020,16051.283,1784.614,660.973,622.057,1199.264,13672.18,45045.48273
31/12/2017,81365.0,10432.58,2046.5,4878.5,27952.45,31957.346,235908.9522
31/03/2009,95462.5,12738.53199,4601.2,7353.2,-74.1,27830.1,166360.3
30/06/2012,449785.6,45205.83259,9746.0,10009.3,34802.6,121734.8,330919.8
31/12/2018,30317.69832,4335.43086,825.37,582.51,218.2874279,4163.746,47598.78637
31/12/2014,51609.669,5303.221111,178.135,1699.46,8943.589,14239.485,70274.2689
30/09/2019,68615.937,8855.147,2044.046,3048.426,13539.518,30362.358,175690.2006
31/12/2011,83961.8,9321.13841,3996.7,3868.0,17898.2,37116.2,131012.3
30/06/2010,394642.4,26596.77992,7325.6,6628.2,17151.10648,117067.0,231273.5
31/03/2020,98409.885,20063.709,2630.337,2901.396,16568.752,62115.242,350750.8289
31/12/2016,120737.598,21555.60419,2398.358,5942.514,-3668.53,47621.677,446729.1126
30/09/2015,173587.001,8266.889495,314.186,5776.147,20987.54,51786.464,129125.1131
30/09/2020,105793.875,18904.896,7362.246,4045.728,24406.188,79554.894,775879.0112
31/12/2013,407442.598,36848.69783,469.169,9773.23,109229.335,125205.451,621452.144
30/09/2010,216015.3,104411.9548,7162.1,27259.4,180109.6247,297727.9,1658381.231
30/06/2015,349080.57,119894.3058,18615.73,70646.93,8472.245,163692.828,731601.6011
30/06/2014,274159.927,126433.1622,70878.848,170148.857,-7666.482,329933.394,734942.6527
31/12/2011,50663.7,5557.32717,1398.1,1443.4,13889.3,22466.6,60197.2
31/12/2018,23841.22788,5543.085482,703.46,1761.95,3547.574708,23016.615,92265.55189
31/12/2017,225810.314,56565.077,17214.454,9808.292,50994.206,220470.575,1146933.365
31/12/2015,144337.147,20632.23461,868.136,9364.314,29838.336,66093.992,315545.0924
30/06/2020,129247.76,15754.6,6109.899,6900.598,9345.396,39510.848,221916.1807
31/12/2019,76827.281,8581.314,2066.91,1932.692,18228.077,26963.622,145307.622
30/06/2012,83856.9,8723.7,5036.7,3843.6,17139.7,39003.2,99297.2
31/03/2012,810568.9,42440.435,16581.0,24855.6,30516.8,142837.8,495182.0
31/03/2019,101287.277,21042.263,2543.329,3207.453,18366.98,72336.962,354734.2664
31/03/2009,37418.3,933.4,6223.7,9446.4,7881.9,40020.4,65435.2
30/06/2016,11736.088,4376.554567,2504.651,2200.113,3930.092,21098.67,37790.20336
31/03/2012,95386.7,6469.6,1587.6,2423.9,15355.2,18242.2,88863.0
30/09/2011,267896.6,116507.1661,7831.8,24460.7,331683.2,332044.3,1785693.7
31/03/2011,199977.6,11659.8,10248.7,6808.6,44142.3,130442.0,155022.1
31/12/2010,143242.2,3528.88772,5718.0,3994.7,23716.45061,39232.4,141028.837
31/03/2019,123392.9,43535.799,15134.1,34020.2,5162.29,117906.0,525703.5797
30/06/2010,3208.1,-2077.48832,10.9,30.9,4356.5,12643.4,23027.3
30/06/2018,899340.0999,43707.92886,19506.38,21089.1,18616.34007,121331.55,629538.0699
30/06/2019,21760.5,4522.9,62.9,52.3,-886.8,17174.4,24457.29983
31/03/2011,50365.6,5841.8,6920.1,11396.8,8715.8,45861.3,69810.1
30/06/2011,36783.7,5545.0,1336.1,2059.6,15169.3,26269.5,61340.7
30/09/2011,62208.8,7841.7222,5058.6,5536.8,9555.7,42810.6,160794.6
31/12/2019,187459.404,49634.32,10023.75,20189.779,2177.967,49774.806,251062.1334
31/12/2016,18078.065,3112.581549,5596.907,1461.86,1341.797,9470.557,41037.20755
30/06/2016,28659.166,3864.936544,990.593,537.876,3901.357,10060.883,46141.25726
30/09/2016,165969.6,26166.4577,2411.46,1525.979,-42492.552,120161.8,237336.528
31/12/2010,254321.7,61272.65692,11064.0,6438.5,71192.15933,185488.6,856206.358
30/06/2013,171386.697,30508.36663,358.072,1114.627,-39271.992,123420.002,233048.9466
30/09/2012,108704.8,12159.42228,3786.3,2890.9,24276.1,47092.5,194807.5
30/06/2020,159555.562,15300.853,2130.607,5874.578,24790.353,45229.382,238371.6382
30/09/2011,88324.4,4172.90503,1358.5,1144.2,12483.8,25999.7,40724.5
30/09/2010,141063.4,6117.88652,3634.4,2693.7,33805.24569,44908.3,98874.721
31/03/2015,95354.9,8976.317509,9634.976,2507.76,18775.819,31324.606,58902.38164
31/12/2019,241218.171,33820.233,9969.787,12363.725,39382.476,201801.546,504336.7095
30/06/2018,45214.69761,5905.039507,2088.42,1403.58,6429.53,19653.995,40693.22785
30/06/2015,141635.854,23512.32429,972.914,6048.668,319.943,26716.297,510656.0477
30/06/2018,21591.92445,2260.67449,920.56,966.76,2757.288752,7853.079,12739.23542
31/12/2010,118429.2,21586.43476,4663.9,4893.0,18441.88903,61790.9,332837.2
30/06/2016,833935.954,43251.90881,18563.18,19123.107,26848.306,128464.305,550397.7296
31/12/2014,316283.119,-4009.999165,14.865,18765.321,-2035.17,53789.369,306698.7893
31/12/2011,64462.2,10824.4,7819.6,16469.0,3345.7,57488.6,141032.0
30/06/2017,140454.91,18069.315,4375.063,3755.496,32281.79,60839.913,372812.0412
30/09/2011,7785.6,942.65848,489.1,285.3,2378.0,6610.3,29739.1
31/03/2018,10989.84694,1642.982118,807.77,528.37,1133.05322,3761.772,73522.07604
30/09/2014,148753.518,24918.77337,2281.295,7463.871,39354.396,125690.024,549790.2216
30/09/2016,88445.916,8121.761335,2059.8,3932.47,15798.428,55660.78,148589.1389
30/06/2009,54136.2,5246.18612,1628.1,3240.8,12811.3,21951.4,53185.0
31/12/2020,58827.968,3323.242,1483.289,1480.826,14684.793,28315.616,119176.272
30/09/2009,17041.6,-533.68627,1155.6,523.6,8573.0,22208.3,34218.3
30/06/2020,1735.932,201.014,216.614,587.211,-59.246,4247.2,10411.13461
30/09/2010,79396.0,4223.49315,1088.0,915.7,10139.8,22136.9,41438.7
30/06/2015,195012.944,81586.79503,127599.641,132645.74,11635.866,387584.233,598271.6107
31/12/2013,40084.31,12131.93619,2375.09,1092.267,8167.089,15984.737,166023.8179
31/12/2012,195896.7,58746.41742,8533.1,5763.8,106712.7,186435.7,652548.9
30/09/2013,43903.358,9199.519094,3201.968,3069.508,5019.799,23332.365,95671.73375
30/09/2012,6809.6,1125.96408,580.6,267.6,3096.5,6270.9,24516.6
31/03/2011,219564.6,23870.29489,8589.2,5237.5,103423.4,146971.3,274505.9
31/12/2018,498422.8548,82887.72076,22158.41,19746.36,-43512.31523,188717.725,1036719.538
30/06/2017,39589.235,10516.895,3569.907,3212.226,6057.485,22161.349,100517.3144
31/03/2018,192817.7569,37310.23596,6791.15,13677.97,15406.13878,28706.2,223668.598
31/03/2012,32677.3,3616.47504,820.7,935.2,5883.4,6601.6,44816.6
30/09/2010,33967.8,5467.49669,2303.9,1540.4,1995.496025,23462.6,88190.3
31/12/2010,475697.5,59452.77274,15767.4,12727.9,78736.4727,161842.6,708231.8
30/06/2019,167159.986,10565.099,1827.973,3575.55,21309.372,17147.5,198814.764
30/06/2011,7465.4,-192.95046,12.7,70.4,6876.0,18505.7,25571.9
30/09/2011,86986.7,11476.89554,3223.6,2776.9,27800.9,57724.4,134095.8
30/06/2015,15242.65,2353.712097,-5.69,89.9,256.7,14183.2,16629.76479
30/06/2018,38207.39246,3943.002902,1686.34,1796.45,7221.197174,13698.174,72594.04567
31/12/2012,477314.7,120480.3553,42706.4,17013.1,172933.6,455121.8,1457836.6
30/09/2020,132088.705,17316.323,8375.014,6843.894,860.292,138269.142,899391.4171
30/09/2010,27121.5,1542.74084,1141.6,353.8,11905.7,4392.3,40197.6
30/06/2010,44063.5,5664.17197,2500.3,4059.6,4517.5,22409.5,65558.1
31/03/2019,53400.4,6705.0,946.84,345.678,11088.171,13937.6,189590.0254
30/09/2009,196964.0,106945.75,7286.7,23300.3,353371.3,227936.7,1656063.5
31/12/2016,388773.543,38022.65584,10406.626,11086.243,101055.126,114756.258,618149.9334
30/09/2015,102604.313,36867.56227,9176.398,11048.641,4951.423,63632.494,338413.5647
31/03/2011,259375.3,41051.29118,44107.1,33715.3,-5054.0,133778.0,453583.1
31/03/2010,40269.7,1203.73371,2868.4,3631.2,5759.4,10954.3,40272.8
30/06/2017,36724.772,4569.288,1610.849,1782.337,7318.269,14826.589,74095.02868
30/06/2015,133349.018,13051.32876,1913.229,9704.304,23806.431,34200.975,156134.4405
30/06/2020,437179.44,15232.409,19774.947,18098.853,49868.0,180234.763,321002.3712
30/09/2011,92458.6,10213.54532,3750.1,2824.4,26882.5,49862.7,126794.5
30/06/2017,122475.289,25784.105,5752.365,7345.581,1189.932,12779.517,433711.7622
31/12/2011,18064.0,2599.10842,1120.4,1439.0,7249.7,18882.2,82128.6
30/06/2009,127273.4,12455.34808,5117.7,21166.6,3811.5,53231.8,191273.8
31/03/2013,64956.842,9056.915812,2170.1,10366.41,4586.472,12864.53,101212.1661
31/03/2017,14992.12,3100.541,822.829,334.0,3107.235,14655.52,95794.9147
31/03/2016,45043.5,21240.19153,4793.074,8939.0,1390.794,50681.161,206299.23
30/09/2018,132246.4365,5924.640353,2072.71,2122.5,22786.061,30909.906,76702.93314
30/09/2014,178625.6,31849.95469,663.786,1238.834,-39739.243,129490.986,246249.6113
30/09/2012,191400.2,21289.9,5584.2,7902.5,61937.1,49514.4,213904.2
30/06/2017,355735.0,116346.0,44751.0,34893.0,14993.0,339693.0,735011.9838
30/09/2020,4313.781,92.803,117.2,72.282,571.796,1351.08,5679.648668
31/03/2012,76409.6,8815.94626,4288.2,5707.3,6942.3,49602.5,129540.9
30/06/2019,286040.0,109299.742,40321.934,97636.549,15542.936,321072.22,1176841.795
31/12/2012,169970.3,32610.18853,24225.5,21408.6,58.8,61546.1,402678.7
30/06/2009,2586711.9,288078.5,86025.7,196355.5,117553.1,725692.9,1550334.8
30/09/2014,135846.021,39115.60353,4190.706,4189.046,20393.11,86433.79,538576.9736
31/03/2011,70692.9,8137.12512,4295.4,7503.9,7327.5,47594.2,113242.916
31/03/2017,172933.92,32794.427,6453.77,11533.578,14637.638,26504.97,266999.576
30/09/2015,88766.506,9059.224721,722.129,4328.076,18703.162,57761.632,129390.9223
31/03/2016,63384.78,24990.9629,407.909,1542.289,8565.634,8840.551,410099.5266
31/03/2016,77418.15,6326.083783,5408.875,2333.103,16703.55,25756.676,82837.4205
30/09/2009,165324.4,7833.29765,3967.1,4087.8,33914.9,49960.2,89879.8
31/03/2010,13270.5,99.98037,1030.6,604.3,9096.3,14624.7,36664.8
31/12/2015,120711.661,23475.01717,763.075,5652.322,24538.61,95441.954,1004405.993
30/06/2013,132266.095,11223.45332,540.893,2754.392,11980.373,12631.105,113016.1433
30/06/2012,65300.7,6575.82094,3286.0,2676.5,10943.3,19801.8,86387.6
31/12/2012,107230.3,16110.39788,4878.9,6223.3,28416.3,51850.6,178980.1
30/06/2020,13471.66,1172.3,760.989,518.798,2074.662,6516.4,12713.08242
30/09/2014,102798.727,4421.993098,393.141,1761.689,16103.53,30334.336,55805.51748
31/12/2019,129248.446,18730.572,6563.896,4491.773,18951.652,48313.908,309089.6849
30/06/2013,12503.096,4166.099053,2834.627,4026.334,3161.765,26453.809,29989.41995
30/06/2020,240881.55,61024.81,20571.536,32473.932,16796.206,180275.952,584105.2901
31/03/2009,5972.8,1521.2,709.5,2291.0,195.3,8433.3,23343.7
31/12/2009,107556.0,9496.32909,5072.2,5388.2,17303.7,32548.4,121607.0
31/03/2009,132691.8,18087.72228,17164.6,13203.6,58626.7,117187.3,330966.9
30/09/2014,65629.457,11319.87617,1252.891,2220.335,15313.142,42449.747,240958.7867
30/06/2013,138877.819,18871.24812,570.455,4198.309,34402.962,68238.797,260381.6626
30/06/2020,239937.3,34346.8,4503.6,4962.89,10699.95,6418.0,494805.3525
30/06/2012,57859.8,22626.67606,6708.7,19878.4,22573.7,124927.6,210409.0
30/06/2019,216111.25,27389.652,3712.808,5223.21,16716.79,14696.997,438601.5291
30/06/2013,315271.836,112759.8288,27252.846,73635.673,33694.915,263179.149,864033.7564
31/12/2012,56211.3,5828.54441,1468.1,1730.1,14423.9,23428.8,85588.7
30/09/2016,156756.602,6945.223524,2856.436,5999.976,15680.134,43071.595,148918.7719
31/03/2012,142443.6,11895.5,3418.3,3543.6,11186.2,39527.8,187222.6
30/06/2020,157857.168,20220.735,5987.386,3847.313,36791.831,82184.384,483599.2076
30/06/2020,22772.0,4005.1,290.2,66.5,-1731.3,20352.4,18388.32328
30/09/2012,172102.7,32909.22178,9278.1,9128.8,31202.5,133907.1,402010.6
31/03/2018,6116.976378,3190.003181,898.0,2833.28,477.7358551,9910.5,44959.77638
30/09/2015,144945.628,40086.69358,5488.52,5005.665,2341.814,85335.993,671907.5855
31/03/2019,6253.25,856.527,449.111,811.647,1048.188,5838.88,12376.26225
30/06/2013,43303.437,3062.44078,1868.175,1775.886,6307.559,10964.519,50982.87868
31/03/2020,79087.1,4347.08,2316.265,5503.07,17154.866,35499.0,73931.79242
31/03/2009,152579.7,34771.11885,2550.0,2527.9,17153.1,38258.0,310343.9
30/09/2018,161322.0726,50106.63574,9544.8,5441.28,6888.452498,97839.446,1026008.381
30/06/2018,307566.8612,52163.33966,18206.18,16982.64,-3629.288962,117338.039,1021121.979
30/06/2015,148037.26,10974.9707,794.989,3146.14,16481.529,14981.856,147924.1362
31/12/2019,181038.107,21788.227,6159.806,9352.21,27308.177,59525.607,304489.3391
31/03/2017,328287.148,107715.401,50165.447,47727.786,-9488.748,168306.307,843078.1806
30/06/2019,567.143,159.378,51.228,18.122,1960.453,1961.678,3728.564131
30/06/2015,327858.229,115783.433,31918.526,74931.855,35470.203,302973.745,913412.3235
31/12/2017,452051.902,50148.817,19429.916,21887.18,65153.713,402569.523,1185740.889
31/03/2015,11692.56,2415.115471,37.198,271.904,3079.781,12433.423,53557.12479
30/06/2012,69333.0,13371.14804,6354.9,13781.7,2459.3,43995.4,237015.7
30/09/2009,85.6,3.54514,2.6,1.0,20.9,236.5,369.2
31/12/2011,165717.2,33887.92012,7786.6,6793.1,28686.0,115654.1,501573.8
30/06/2009,81347.4,6813.81105,3894.4,3466.7,7934.8,16318.3,76554.2
31/12/2013,109787.652,13280.02754,2286.182,3283.95,14926.752,38213.908,184982.3586
30/06/2018,123265.6969,25725.55093,6043.88,8411.75,998.4521445,3589.14,431429.939
30/06/2012,43045.5,6311.71724,1696.9,2432.8,15685.7,26692.3,55236.0
31/12/2020,168855.972,23916.073,10229.185,10758.909,35946.651,148941.115,552747.8256
30/09/2014,975187.89,55651.94952,6817.345,7520.477,-23966.494,171471.697,597173.7182
30/09/2014,160425.6,34806.62666,336.495,2724.142,-17878.455,183801.332,250085.3859
30/06/2015,148692.2,19003.0727,3163.0,2732.6,10523.63,21672.7,281714.3859
30/06/2015,11085.226,4042.189376,1736.845,3287.036,1671.043,19853.409,21848.44741
30/06/2010,46227.2,11359.7,4747.7,7735.0,4079.85,57569.7,177150.5
30/06/2015,36476.529,5209.255611,1043.136,1949.391,7611.736,14885.872,71121.39359
30/09/2009,70599.2,9998.7,6854.3,15039.4,5166.1,50994.3,125241.3
31/12/2010,226230.8,11759.8032,12109.5,15564.5,6978.765851,38244.0,244117.1
30/06/2019,178918.2,87560.768,42671.375,6609.816,159685.342,494698.76,2412700.042
30/09/2015,214155.0,36869.18295,317.49,292.95,18213.252,189990.28,276169.179
30/06/2017,22640.9,1806.55,492.74,654.65,1859.513,5859.5,23129.50504
30/09/2009,78732.7,4213.9,917.4,1099.7,8368.7,18095.3,32001.7
30/06/2019,19922.5,1759.566,575.22,651.42,1902.344,5373.3,23979.21877
30/06/2015,547615.323,47535.75674,11478.991,24629.877,56195.241,183075.179,342319.0968
30/09/2015,9802.12,808.0764236,10.58,292.012,1843.876,3032.586,11658.32791
30/06/2018,211356.3573,27032.47809,4282.47,4875.97,14562.45301,16041.25,346624.4259
31/03/2009,213962.5,26685.7,9752.6,10552.5,49127.8,96049.2,181664.8
31/12/2013,140820.1,40014.23706,6265.163,11472.279,4878.546,9301.528,148870.0518
31/12/2009,128353.5,17257.5048,6030.6,7711.5,28866.6,48445.0,207369.6
30/06/2013,61740.665,15234.24936,4553.281,9610.21,7171.128,47915.589,128784.5379
31/12/2014,158885.876,15511.71081,209.954,8494.796,27283.11,50041.571,239663.1516
30/09/2019,169224.38,6949.046,4231.239,6007.835,19471.143,45656.02,182370.5297
30/09/2016,1158134.994,69538.6575,9281.902,8531.479,-56974.1,161547.309,636974.2467
30/09/2013,162079.043,13630.54318,90.781,2649.849,25775.886,35116.732,65764.41715
31/12/2009,102917.2,13478.63267,8031.2,19574.6,10667.4,60929.5,179305.0
31/03/2009,18067.8,1915.24697,1060.8,1053.5,8915.3,14955.0,32913.6
31/12/2020,31929.256,4563.227,1387.115,558.761,-183.461,3751.887,58365.87683
30/09/2015,64334.115,10534.76462,1215.213,2153.488,15502.092,49609.939,258483.1929
31/12/2020,9006.85,1237.228,1945.369,1016.597,697.628,6873.29,9753.832386
31/12/2016,277696.715,21984.58953,7072.049,5524.77,32981.087,54495.422,361005.7295
30/06/2011,83251.7,12101.61045,6493.3,11761.0,25020.4,52588.2,123076.2
30/06/2012,140622.8,9799.25127,14045.8,24889.6,27334.5,106740.8,212621.8
30/06/2010,49101.0,8275.50783,4463.7,12020.7,3958.75,34729.2,134554.4
31/03/2010,753798.3,38216.65024,15537.5,19761.9,33235.10657,146438.5,440105.6
31/12/2016,29430.82,2997.049178,685.658,693.995,-1051.585,1276.427,50326.7022
31/03/2015,149146.617,30379.00616,2373.033,18686.866,19760.739,204796.55,1050500.043
30/06/2019,61956.55,20793.753,7629.462,18596.978,2320.631,67700.86,274839.4207
31/12/2009,15041.0,2377.91334,595.7,641.3,1883.8,7071.5,35623.4
30/06/2011,67338.8,19490.3,16680.5,49554.9,5136.1,110456.9,226680.7
31/03/2012,232507.4,19048.25504,11048.8,14537.9,54512.0,134431.4,169393.0
31/12/2019,88761.608,5542.894,1958.313,3824.064,11201.639,21518.31,66978.84025
30/06/2011,45181.9,4852.71026,2391.2,1158.8,20518.7,34435.2,74259.3
30/09/2020,144406.837,2674.059,826.829,1466.426,7771.412,10478.572,78501.88941
31/12/2009,134672.4,16654.3595,5165.9,7497.2,23979.8,42518.2,165873.5
30/06/2016,138286.618,12752.72664,1517.174,7198.675,24240.464,34863.751,190835.5328
30/09/2018,46910.16461,3396.295918,773.94,2002.99,6928.631313,16301.373,45971.96132
30/09/2018,120378.4242,40013.78821,5847.31,6934.42,14288.91895,6788.21,174548.7151
30/06/2009,50269.3,4326.57941,2673.4,1468.4,17418.9,35068.3,76188.5
31/03/2019,46758.995,9255.637,2228.126,2027.98,13562.345,26928.59,186969.2406
30/06/2020,319821.0,77673.0,57341.0,35511.0,17227.0,372074.0,491060.2636
31/03/2011,46157.3,2937.91581,2878.3,4516.5,5163.5,10774.7,58913.3
30/06/2018,160631.5321,10167.97598,1659.38,3091.19,20785.72025,15110.369,150993.6401
30/09/2013,38825.373,3182.948868,50.057,1136.88,5686.079,12438.491,45802.49675
31/12/2018,86646.90487,6047.95396,1522.89,3796.19,9747.776798,20844.668,58053.42627
30/06/2020,57647.31,3991.97,1673.149,702.062,8075.118,18689.295,90048.26342
30/06/2009,93088.4,5918.76124,2579.9,1921.0,12751.5,16928.1,61423.7
31/03/2009,31507.8,2988.98651,605.3,839.4,10247.5,13284.8,37062.7
30/06/2016,25101.2,1818.842425,698.88,706.32,2358.105,4800.9,29619.416
31/03/2014,101568.06,9654.962163,1545.733,3561.11,21176.22,31464.526,76056.02956
31/12/2017,366759.359,72818.591,13667.532,17195.091,-9611.713,184181.994,1112490.11
30/06/2009,109625.3,28743.6,15287.4,51843.3,8585.2,100240.9,269413.5
30/09/2014,22634.707,632.1227761,804.703,1119.569,2278.661,11976.002,32166.21543
30/09/2012,5131.2,737.4,232.4,216.1,500.4,3111.2,9436.8
30/09/2016,169890.137,27929.16955,6190.881,7138.625,25983.8,76228.613,531756.1288
31/12/2013,152993.461,51903.40925,18091.265,17397.62,860.134,51330.412,417622.5367
30/06/2019,349498.282,26333.437,21924.027,18400.396,-3455.516,71354.115,1194667.464
30/06/2019,40053.945,7702.043,3254.617,4267.704,6496.227,24664.437,81669.87018
30/09/2018,166213.9815,36301.13355,6920.97,7381.06,16122.7562,102547.689,573438.2361
31/12/2016,15249.372,3589.548722,410.876,1413.492,3661.977,15710.206,82194.11508
30/06/2018,208221.1026,105380.7,59623.66,96244.43,-6704.719502,230884.948,566361.399
30/06/2010,22435.3,3335.11572,3137.6,6160.3,5851.736959,28040.0,67111.0
30/09/2016,67414.005,11316.44935,3772.207,2631.713,15468.73,50287.905,256173.219
30/06/2018,48086.21274,14897.10871,3560.94,3639.63,6650.323222,24010.355,67801.55996
30/06/2009,137984.6,39102.23419,9152.7,21697.6,25137.5,97510.5,399974.4
31/12/2012,87532.3,9770.53897,3929.0,4668.7,19604.9,35979.1,148795.3
31/03/2018,49869.66939,5904.568856,999.34,209.29,9704.637664,16855.2,137640.2875
30/06/2009,275158.0,14688.51346,3764.8,5687.6,19643.0,63446.4,182143.4
30/06/2014,1323.62,369.3954628,57.79,128.782,350.61,3344.534,8898.74005
30/09/2019,137818.322,25169.436,6970.352,7275.308,3436.217,91525.868,650336.85
31/03/2015,5225.1,698.1605188,384.6,646.356,544.517,4612.952,7881.972676
31/12/2014,29976.662,2313.250648,811.494,820.731,351.793,6664.729,58327.52957
30/06/2012,2415158.8,289541.3,93221.2,205525.7,174485.5,1009025.8,1681496.9
31/03/2016,106281.6,40406.04865,12358.5,35084.0,5614.8,104486.4,395367.552
31/12/2009,19001.3,1547.83398,860.2,1012.9,4534.5,12861.8,48903.9
31/12/2011,466020.1,65640.98777,20872.6,18626.4,497934.5,268303.0,983973.3
31/03/2020,71647.46,22465.4,13723.94,10986.221,7875.757,36951.51,262958.4685
30/06/2014,127751.309,21335.31064,3446.25,8768.88,992.989,37209.661,380721.6708
30/09/2009,40108.0,-6608.87838,419.5,135.4,40160.3,18669.5,39055.1
31/03/2012,611397.5,123064.6083,93203.0,94935.2,44341.9,481429.4,1165543.8
30/09/2011,29746.6,1913.02791,916.1,603.0,6452.8,10935.9,27376.6
30/09/2016,153845.026,27486.64747,8052.919,6990.921,34418.552,128620.983,583072.6485
31/03/2020,407056.578,12970.749,7954.609,7265.39,19332.924,66656.11,447983.4604
31/03/2009,74577.5,17794.3,5807.7,11029.7,2190.5,61524.7,189166.1
31/12/2019,253700.806,64032.129,18829.274,13083.754,52439.731,216816.356,1379219.854
30/09/2016,46443.677,9272.292379,3742.53,3564.161,4938.645,21877.41,113787.0087
30/06/2019,426039.1,109048.7,41520.0,44636.7,18423.124,366896.7,684488.9208
31/03/2015,135898.5,51767.70563,15257.8,37483.1,9090.95,121006.6,402268.8911
31/03/2017,52442.169,20660.866,359.583,1724.472,9466.047,-8061.155,347728.5977
31/12/2016,219571.89,55574.23734,16182.835,9690.583,43937.489,223948.793,1012226.413
30/06/2019,188204.444,94257.285,61704.788,85743.545,3723.801,251812.006,510323.508
31/03/2011,85875.2,5906.5,1450.4,2036.9,13631.4,18284.8,79144.6
31/12/2015,209040.017,49621.84575,3988.634,8668.121,52839.155,240750.297,994168.7396
30/09/2017,131373.958,42655.474,6412.051,6701.074,16195.032,9824.1,173896.8858
30/09/2011,24784.9,3669.57789,3241.8,10271.8,6316.5,31364.5,66560.3
30/06/2017,23322.727,2104.528,1098.463,1009.105,3262.139,8559.999,22629.83621
30/09/2010,93685.2,15551.13265,5394.7,3567.2,40286.13737,90920.9,416099.9
30/06/2010,31950.4,9183.79763,4517.7,10357.2,10343.13381,79354.2,250271.7
30/06/2017,158952.39,6963.41,3206.601,4169.075,1041.807,10557.72,64387.54201
31/03/2014,572177.069,25188.06495,2790.336,14399.733,59271.168,125590.439,694538.7065
31/12/2016,46434.519,13423.5141,2877.426,1257.29,10231.018,13459.378,140232.2474
31/12/2009,48066.6,4656.07187,1345.4,1773.6,12894.2,18251.1,48472.8
31/12/2009,132806.1,39540.0,15729.1,36080.4,6143.3,98205.8,248673.3
31/12/2010,437558.9,59733.29137,20705.8,16049.3,507620.426,242752.5,998476.6
31/12/2010,101693.8,8063.9025,5816.1,6688.8,25711.43736,52812.2,220392.3
30/09/2013,106821.347,31475.26208,3555.223,3014.051,15126.539,74471.06,469933.7361
31/12/2020,126792.203,25698.694,4830.797,6867.663,-12101.684,61972.67,643479.1684
30/09/2016,131563.7,15613.03444,6666.484,2277.411,49894.929,167045.5,234183.386
31/12/2013,31050.852,4445.351584,3865.472,3863.36,2205.341,22907.087,50770.72692
31/12/2020,98774.045,7652.785,3260.83,6251.785,15588.209,39010.402,149880.929
30/09/2020,107768.337,8213.444,2666.237,4520.525,22108.782,56362.758,274126.8744
30/09/2014,82944.122,8569.78842,523.907,3694.173,17595.551,59184.768,137674.3595
30/09/2017,114174.376,5135.684,1768.098,1846.922,17200.857,29426.313,79328.36665
30/06/2015,132204.007,69199.2516,29031.346,6048.006,73059.641,352151.074,1589289.457
30/06/2015,1583.5,425.9260642,254.8,141.861,1476.893,3748.834,9098.936892
31/03/2011,42421.3,-4867.82394,2973.0,2542.9,10715.4,25667.7,81236.4
30/09/2019,2323.163,1024.755,908.188,888.81,71.867,4563.402,23087.96417
30/06/2010,63867.0,6814.7,2850.5,5704.9,1787.4,32883.7,146602.7
31/03/2013,128732.86,25382.97606,4584.701,6550.61,10696.138,29329.582,190266.2177
30/09/2011,38766.7,742.07079,368.1,256.2,4296.5,7150.1,11074.2
31/03/2016,33902.612,6595.997736,1741.062,1490.505,8870.465,25013.055,96961.47032
31/03/2014,51801.84,24416.29114,4363.864,9479.902,1466.355,46362.634,229499.3496
31/03/2010,33665.4,5413.13834,2489.8,2209.5,9131.661306,24082.6,103671.0
